id,conversation_id,7b_int,13b_int,7bnonchat_int,13bnonchat_int,llama3_chat_int,llama3_nonchat_int
22431,231,2,2,0,2,3,0
22432,231,3,3,1,0,1,4
22433,231,3,2,0,3,1,4
22434,231,2,3,3,3,3,2
22435,231,3,3,1,0,2,1
22436,231,4,2,0,0,3,4
22437,231,3,3,3,0,4,1
22438,231,2,2,1,1,2,4
22439,231,1,3,1,3,3,2
22440,231,3,2,1,3,4,4
22441,231,1,3,1,2,3,2
22442,231,2,3,3,2,1,3
22443,231,3,2,2,1,3,3
22444,231,2,3,0,2,1,3
22445,231,3,4,1,0,2,4
22446,231,4,3,1,2,3,0
22447,231,3,2,2,3,1,0
22448,231,2,3,0,2,3,4
22449,231,4,4,0,3,2,4
22450,231,4,3,1,2,1,1
22451,231,4,4,1,1,3,1
22452,231,3,4,2,2,4,3
22453,231,2,4,3,2,3,1
22454,231,3,3,0,2,1,2
22455,231,4,4,0,2,2,1
22456,231,3,3,3,3,4,2
22457,231,4,4,0,3,3,3
22458,231,3,4,2,3,1,0
22459,231,4,4,1,2,3,4
22460,231,3,3,1,2,4,2
22461,231,4,4,0,2,3,4
22462,231,2,3,0,2,1,2
22463,231,2,4,2,1,3,3
22464,231,4,3,0,1,2,0
22465,231,3,4,0,0,1,2
22466,231,2,3,0,0,3,1
22467,231,1,3,3,2,1,0
22468,231,2,4,1,2,0,4
22469,231,3,3,0,2,1,4
22470,231,2,3,2,3,0,3
22471,231,3,4,1,3,1,0
22473,125,3,3,0,2,1,1
22474,125,2,4,2,0,3,2
22475,125,3,3,0,3,4,1
22476,125,4,2,0,2,1,3
22477,125,3,3,2,3,2,3
22478,125,4,2,0,2,1,3
22479,125,3,4,3,1,3,1
22480,125,4,3,0,3,1,3
22481,125,3,4,0,1,3,1
22482,125,4,3,0,1,1,2
22483,125,3,2,3,2,3,2
22484,125,2,3,3,3,2,2
22485,125,1,3,1,2,3,3
22486,125,3,4,0,3,1,0
22487,125,2,3,0,1,3,1
22488,125,3,2,0,1,2,3
22489,125,4,4,0,1,3,1
22490,125,4,3,0,0,4,2
22491,125,3,2,1,0,3,None
22492,125,4,3,0,3,1,2
22493,125,4,2,3,1,3,3
22494,125,3,3,1,3,2,1
22495,125,4,2,1,2,3,2
22496,125,2,3,0,2,4,3
22497,125,3,2,2,2,1,4
22498,125,4,3,0,0,3,3
22499,125,4,2,0,2,1,2
22500,125,3,3,2,1,2,3
22501,125,2,2,1,1,1,4
22502,125,3,3,0,2,3,2
22503,125,4,3,0,2,4,0
22504,125,3,4,1,2,1,4
22505,125,2,4,0,1,2,4
22506,125,3,3,0,0,3,1
22507,125,2,3,0,2,1,2
22508,125,3,2,0,2,3,2
22509,125,2,2,0,1,1,2
22510,125,3,3,0,1,3,3
22511,125,4,4,0,1,1,3
22512,125,3,3,1,2,3,3
22513,125,2,4,2,2,1,3
22514,125,3,3,1,2,1,1
22515,125,4,4,0,2,3,3
22516,125,3,3,0,2,1,4
22517,125,2,4,0,2,1,3
22518,125,3,2,1,0,0,0
22519,125,3,3,1,0,1,3
22520,125,4,4,0,3,1,1
22521,125,3,3,0,1,1,1
22522,125,,3,0,0,2,1
22523,125,4,3,3,1,3,2
22524,125,,4,0,0,2,2
22525,125,,3,0,3,3,4
22526,125,0,2,0,2,2,4
22527,125,4,3,1,3,1,2
22528,125,3,2,1,2,3,0
22529,125,4,3,2,1,1,0
22530,125,2,2,0,0,3,3
22531,125,4,3,0,0,1,0
22532,125,3,3,1,0,3,3
22533,125,2,4,0,1,1,2
22534,125,3,4,0,1,1,3
22535,125,3,3,1,2,3,None
22536,125,4,3,1,3,4,2
22537,125,3,3,3,2,3,0
22538,125,4,2,4,3,4,3
22539,125,4,3,2,2,1,2
22540,125,3,2,2,2,0,3
22541,125,4,3,3,3,1,2
22542,125,4,2,1,3,1,3
22543,125,4,3,0,1,1,4
22545,188,4,3,0,3,3,1
22546,188,4,4,4,1,4,1
22547,188,4,3,1,2,3,3
22548,188,2,3,1,3,1,3
22549,188,4,4,0,0,3,2
22550,188,4,3,1,0,4,2
22551,188,4,2,0,0,3,2
22552,188,2,3,1,2,1,3
22553,188,3,4,1,3,2,3
22554,188,2,2,2,3,3,3
22555,188,3,3,0,2,1,3
22556,188,4,4,3,2,3,1
22557,188,3,3,0,2,3,4
22558,188,4,3,1,2,3,0
22559,188,3,3,0,1,3,4
22560,188,1,2,1,2,3,1
22561,188,2,3,0,0,2,2
22562,188,3,3,3,1,3,2
22563,188,3,4,0,0,4,4
22564,188,3,4,0,2,3,4
22565,188,2,3,2,0,2,3
22566,188,3,3,0,3,3,3
22567,188,4,2,3,3,4,2
22568,188,3,3,2,0,1,0
22569,188,2,2,1,0,3,2
22570,188,4,3,0,2,4,3
22571,188,3,2,2,0,3,3
22572,188,4,3,0,2,1,1
22573,188,3,3,3,0,3,3
22574,188,2,4,2,2,1,0
22575,188,3,3,0,1,0,3
22576,188,1,3,0,1,1,4
22577,188,3,2,0,3,3,3
22578,188,3,3,0,2,1,2
22579,188,1,4,3,2,1,3
22580,188,4,3,0,0,3,4
22581,188,3,3,3,4,4,1
22582,188,4,3,0,2,1,2
22583,188,2,4,0,1,3,2
22584,188,4,3,2,2,4,2
22585,188,3,2,4,1,3,4
22586,188,4,3,0,2,4,1
22587,188,3,2,0,2,3,1
22588,188,3,4,2,1,1,1
22589,188,2,3,0,2,3,3
22590,188,3,2,1,2,2,1
22591,188,4,3,3,2,3,2
22592,188,3,2,0,2,4,2
22593,188,2,2,3,3,3,0
22594,188,1,4,0,0,4,1
22595,188,3,4,0,2,3,2
22596,188,4,4,0,3,1,2
22597,188,4,3,0,1,3,3
22598,188,4,3,1,3,1,0
22599,188,3,4,1,2,3,1
22600,188,3,3,1,3,1,0
22601,188,4,3,0,2,3,2
22602,188,3,2,0,2,1,4
22603,188,2,2,3,3,0,4
39362,254,3,2,0,1,1,1
39363,254,2,3,3,1,3,1
39364,254,3,3,0,1,2,0
39365,254,2,2,2,1,3,4
39366,254,4,3,3,3,1,2
39367,254,3,3,3,1,3,3
39368,254,3,2,1,2,2,1
39369,254,2,3,0,1,3,1
39370,254,3,3,2,2,4,2
39371,254,4,3,4,2,3,1
39372,254,3,2,0,0,1,2
39373,254,2,3,0,1,3,0
39374,254,3,2,2,0,1,3
39375,254,4,4,0,2,3,0
39376,254,3,3,1,2,4,0
39377,254,,2,0,2,3,1
39378,254,2,,3,3,1,3
39379,254,3,2,3,0,3,1
39380,254,4,4,0,2,1,1
39381,254,3,4,2,2,0,0
39382,254,3,4,2,2,1,2
39383,254,4,,0,1,3,3
39384,254,3,3,2,0,4,1
39385,254,4,2,3,2,1,0
39386,254,4,3,0,3,3,2
39387,254,3,3,0,2,4,0
39388,254,4,3,1,1,3,3
39389,254,3,4,3,0,4,1
39390,254,4,3,0,3,1,3
39391,254,3,3,3,3,3,2
39392,254,4,2,3,0,1,2
39393,254,3,3,0,1,3,1
39394,254,4,2,0,1,1,2
39395,254,3,3,0,2,2,2
39396,254,4,4,0,0,1,1
39397,254,3,3,1,0,3,2
39398,254,4,4,2,2,3,2
39399,254,3,4,0,2,4,2
39400,254,2,4,0,1,3,3
39401,254,3,4,1,2,1,1
39402,254,2,3,1,0,2,3
39403,254,4,3,2,3,1,3
39404,254,3,3,0,3,1,4
39405,254,4,4,0,3,1,3
39407,52,3,3,3,3,2,1
39408,52,4,4,0,3,1,1
39409,52,3,3,0,1,2,None
39410,52,4,2,0,2,1,3
39411,52,3,3,2,1,3,1
39412,52,1,4,3,3,1,4
39413,52,3,3,1,1,2,4
39414,52,2,4,1,2,3,3
39415,52,3,3,0,3,2,4
39416,52,2,3,0,0,3,0
39417,52,3,3,0,3,1,3
39418,52,2,2,1,2,3,2
39419,52,3,3,1,0,1,3
39420,52,4,4,0,2,3,4
39421,52,3,3,0,3,1,2
39422,52,4,3,3,2,3,3
39423,52,3,4,1,1,1,0
39424,52,2,3,4,3,2,3
39425,52,3,2,3,1,1,4
39426,52,2,3,1,3,3,2
39427,52,4,2,3,2,1,4
39428,52,3,3,3,2,2,4
39429,52,2,2,1,3,1,4
39430,52,3,4,1,3,3,3
39431,52,4,3,3,2,4,3
39432,52,3,3,1,2,3,2
39433,52,4,3,0,0,4,4
39434,52,3,2,0,2,3,0
39435,52,4,3,1,3,4,2
39436,52,3,4,0,2,1,2
39437,52,2,3,0,3,2,0
39438,52,4,2,2,1,3,2
39439,52,3,3,3,1,1,3
39440,52,2,3,2,3,3,3
39441,52,3,4,0,0,1,3
39442,52,4,3,0,2,3,4
39443,52,3,4,0,1,4,0
39444,52,4,3,1,1,3,1
39445,52,3,4,3,0,1,3
39446,52,2,3,1,1,3,1
39447,52,3,3,3,0,1,1
39448,52,4,3,0,2,2,0
39449,52,3,4,3,2,3,1
39451,172,4,1,0,0,1,2
39452,172,3,3,3,0,2,1
39453,172,3,4,0,3,1,3
39454,172,4,3,1,1,3,4
39455,172,3,4,0,2,2,2
39456,172,4,3,2,0,3,3
39457,172,3,4,1,3,1,2
39458,172,2,3,3,3,3,3
39459,172,3,4,3,3,1,2
39460,172,4,3,0,2,3,1
39461,172,4,2,1,2,4,2
39462,172,4,2,0,1,3,2
39463,172,3,2,0,3,1,2
39464,172,2,3,0,0,3,2
39465,172,3,4,0,1,1,2
39466,172,4,3,1,3,3,3
39467,172,3,2,0,2,4,3
39468,172,2,3,0,2,1,4
39469,172,3,2,3,2,3,4
39470,172,2,3,0,2,1,2
39471,172,3,2,1,2,3,2
39472,172,2,4,0,3,4,2
39473,172,1,3,0,2,1,3
39474,172,3,3,2,2,3,3
39475,172,2,2,2,3,4,3
39476,172,4,3,0,3,3,3
39477,172,3,3,1,0,2,1
39478,172,2,4,1,3,1,4
39479,172,3,3,0,2,0,2
39480,172,2,2,0,2,1,1
39481,172,3,3,0,3,3,3
39482,172,2,2,0,2,4,3
39483,172,3,4,0,2,1,3
39484,172,2,3,0,2,3,4
39485,172,3,3,2,3,4,3
39486,172,3,2,2,1,3,4
39487,172,2,3,0,2,1,3
39488,172,3,2,0,2,3,1
39489,172,2,3,1,1,1,1
39490,172,4,4,1,2,3,1
39491,172,3,4,2,2,1,2
39492,172,3,3,0,1,3,1
39493,172,2,2,2,3,4,2
39494,172,3,2,0,3,1,2
39495,172,2,3,0,2,3,3
39496,172,4,4,1,3,4,4
39497,172,3,3,3,3,2,4
39498,172,2,3,0,3,1,3
39499,172,3,2,3,3,3,1
39501,163,2,2,0,3,3,1
39502,163,2,3,0,1,1,2
39503,163,3,2,0,2,3,4
39504,163,2,4,3,2,1,3
39505,163,1,3,3,3,3,3
39506,163,2,4,2,2,4,1
39507,163,3,3,4,3,3,4
39508,163,2,4,0,0,1,3
39509,163,3,3,1,3,3,3
39510,163,2,4,3,2,1,2
39511,163,1,3,1,0,3,4
39512,163,4,4,0,2,3,3
39513,163,3,3,0,2,1,2
39514,163,2,3,0,2,3,1
39515,163,4,2,2,2,4,2
39516,163,4,3,0,2,1,1
39517,163,3,4,3,2,3,4
39518,163,2,3,3,3,4,3
39519,163,3,2,3,3,3,4
39520,163,2,3,1,2,1,2
39521,163,2,4,2,2,3,0
39522,163,3,3,3,3,2,0
39523,163,2,3,2,3,3,2
39524,163,3,3,0,4,4,3
39525,163,3,2,0,2,3,4
39526,163,4,3,1,2,1,4
39527,163,3,2,1,2,3,1
39528,163,4,3,1,1,1,2
39529,163,3,4,1,0,3,2
39530,163,4,3,1,1,1,2
39531,163,4,4,0,0,3,2
39532,163,3,3,1,0,4,2
39533,163,4,4,4,1,1,2
39534,163,3,3,2,2,3,3
39535,163,4,2,4,3,4,1
39536,163,3,3,0,3,3,2
39537,163,3,4,0,0,4,1
39538,163,4,3,1,0,3,1
39539,163,3,4,0,1,1,1
39540,163,4,3,4,1,3,2
39541,163,3,2,4,2,4,2
39542,163,4,3,3,3,3,3
39543,163,3,4,0,2,4,3
39544,163,4,3,3,0,3,1
39545,163,3,3,2,2,1,None
39546,163,4,3,3,1,3,1
39547,163,2,4,0,2,1,3
39548,163,3,3,2,2,3,2
39549,163,4,4,0,2,4,2
39550,163,3,3,2,2,3,3
39551,163,4,3,2,2,2,3
39552,163,4,2,3,3,3,0
39553,163,4,3,3,1,1,3
39554,163,2,4,4,3,3,0
39555,163,3,3,3,2,1,3
39556,163,4,4,0,2,1,1
39557,163,3,3,0,2,3,1
39558,163,2,2,4,3,4,2
39559,163,2,3,1,3,3,4
39560,163,3,2,1,2,4,2
39561,163,4,3,1,3,3,0
39562,163,2,2,2,3,1,2
39563,163,3,,0,2,3,2
39564,163,2,3,0,0,2,0
39565,163,3,2,1,3,1,1
39566,163,2,3,1,2,3,0
39567,163,3,2,0,2,1,2
39568,163,1,3,0,1,3,3
39569,163,2,2,0,1,1,2
39570,163,3,3,1,2,3,3
39571,163,2,2,0,3,1,2
39572,163,1,3,4,3,3,2
39573,163,4,3,1,2,2,1
39574,163,2,3,3,2,3,3
39575,163,4,2,3,3,4,4
39576,163,3,3,0,3,3,1
39577,163,2,3,2,3,4,3
39578,163,3,3,3,2,3,2
39579,163,2,2,1,1,1,1
39580,163,4,3,1,2,3,0
39582,94,2,2,1,1,1,1
39583,94,3,2,0,2,1,4
39584,94,2,3,3,3,3,2
39585,94,3,3,3,3,1,1
39586,94,2,4,0,2,2,2
39587,94,3,3,3,2,3,3
39588,94,4,3,3,3,3,2
39589,94,4,4,1,2,2,3
39590,94,4,3,0,3,3,3
39591,94,3,4,1,2,4,0
39592,94,2,3,0,1,1,3
39593,94,3,3,0,2,1,1
39594,94,2,4,3,2,3,3
39595,94,3,2,3,2,1,0
39596,94,2,4,0,2,3,0
39597,94,3,3,0,1,1,3
39598,94,2,3,0,2,2,4
39599,94,3,2,3,2,1,2
39600,94,2,3,2,2,3,3
39601,94,4,2,4,1,2,2
39602,94,3,3,0,1,3,1
39603,94,2,2,1,3,1,0
39604,94,3,3,2,2,3,0
39605,94,4,4,3,2,1,3
39606,94,3,3,3,3,2,3
39607,94,2,4,0,0,1,1
39608,94,1,3,0,2,3,2
39609,94,2,3,4,2,4,3
39610,94,1,3,2,1,3,2
39611,94,4,4,1,1,2,2
39612,94,3,3,0,3,1,0
39613,94,2,2,0,3,3,0
39614,94,4,3,3,3,1,2
39615,94,3,4,1,2,2,0
39616,94,4,3,0,0,1,3
39617,94,3,4,3,2,1,3
39618,94,2,3,3,3,3,1
39619,94,3,2,1,0,1,0
39620,94,2,3,0,1,3,3
39621,94,4,4,0,2,4,0
39622,94,3,3,0,2,3,1
39623,94,2,2,0,2,1,0
39624,94,3,4,1,3,2,3
39625,94,2,3,1,0,3,4
39626,94,4,4,0,3,2,1
39627,94,4,3,1,3,1,1
39628,94,4,2,1,1,2,2
39629,94,4,3,0,2,3,3
39630,94,4,3,0,1,1,2
39631,94,4,4,0,2,1,3
39632,94,4,4,3,1,2,3
39634,62,4,4,1,2,1,1
39635,62,4,3,2,1,3,1
39636,62,4,4,1,0,2,2
39637,62,4,3,0,2,1,0
39638,62,4,4,0,2,2,1
39639,62,4,3,1,0,1,3
39640,62,2,4,0,1,3,3
39641,62,2,2,1,2,2,2
39642,62,4,3,1,2,1,3
39643,62,4,2,0,2,3,4
39644,62,4,3,0,3,1,3
39645,62,4,4,2,1,3,2
39646,62,3,3,0,3,3,0
39647,62,2,3,3,0,4,1
39648,62,3,4,1,2,3,4
39649,62,2,3,1,0,1,1
39650,62,3,4,0,1,3,3
39651,62,4,3,0,3,1,2
39652,62,3,4,0,2,0,2
39653,62,4,3,1,3,2,4
39654,62,4,2,0,2,3,2
39655,62,3,3,0,1,1,3
39656,62,4,4,0,1,2,4
39657,62,3,3,3,1,3,2
39658,62,4,3,1,1,2,1
39659,62,3,4,1,2,1,3
66976,172,1,3,0,3,1,3
66977,172,3,2,0,2,2,4
66978,172,2,3,0,1,1,2
66979,172,3,3,0,2,2,2
66980,172,2,3,0,0,1,3
66981,172,3,4,0,2,3,2
66982,172,4,3,0,1,1,2
66983,172,3,3,2,1,1,2
66984,172,2,3,2,1,2,0
66985,172,3,3,2,3,1,3
66986,172,2,3,0,2,2,3
66987,172,3,3,0,0,3,3
66988,172,4,4,0,2,1,3
66989,172,2,4,0,1,1,2
66990,172,4,3,0,2,3,4
66991,172,3,2,0,1,1,2
66992,172,2,2,0,2,2,3
66993,172,3,3,2,2,3,2
66994,172,3,4,0,3,3,3
66995,172,4,3,1,2,3,0
66996,172,3,4,2,3,1,2
66997,172,4,3,0,2,3,1
66998,172,3,4,0,3,4,2
66999,172,2,3,3,1,3,2
67000,172,3,2,0,1,1,0
67001,172,3,3,2,3,2,3
67002,172,2,3,0,2,3,2
67003,172,2,2,0,2,1,3
67004,172,3,3,2,3,1,1
67005,172,3,3,1,3,0,4
67006,172,2,4,3,3,3,2
67007,172,4,3,2,1,2,2
67008,172,3,4,0,1,3,1
67009,172,4,3,0,2,1,3
67010,172,3,3,2,2,3,2
67011,172,4,4,0,1,1,0
67012,172,3,4,0,0,1,1
67013,172,2,3,0,1,3,3
67014,172,3,4,1,2,1,0
67015,172,2,3,0,1,2,1
67016,172,4,3,0,2,1,2
67017,172,2,4,0,1,0,0
67018,172,3,3,0,2,1,3
67019,172,2,4,0,2,0,3
67020,172,3,3,0,3,1,1
67021,172,4,3,0,3,3,2
67022,172,3,3,0,3,3,2
67023,172,2,2,2,3,1,3
67024,172,1,4,0,2,2,3
67025,172,3,2,0,3,3,1
67027,254,4,3,0,1,1,2
67028,254,3,2,3,2,3,4
67029,254,4,4,0,2,4,2
67030,254,2,3,1,0,1,0
67031,254,3,2,0,3,1,3
67032,254,4,2,4,1,3,3
67033,254,3,4,0,3,4,4
67034,254,4,3,4,2,3,2
67035,254,3,3,0,2,1,3
67036,254,2,3,0,2,2,4
67037,254,3,2,0,3,1,2
67038,254,2,3,0,3,1,0
67039,254,1,4,1,3,3,1
67040,254,4,3,0,2,4,1
67041,254,4,4,0,2,3,1
67042,254,2,3,4,4,4,4
67043,254,2,4,2,3,3,0
67044,254,3,3,1,2,1,3
67045,254,2,3,0,1,0,4
67046,254,1,4,3,0,0,0
67047,254,0,4,3,2,1,4
67048,254,2,2,0,2,1,2
67049,254,3,2,0,2,1,1
67050,254,4,3,2,2,1,1
67051,254,3,3,0,2,1,3
67052,254,4,2,1,3,3,2
67053,254,3,0,0,3,2,3
67054,254,4,3,0,2,3,1
67055,254,3,4,3,2,1,2
67056,254,4,3,0,2,3,2
67057,254,2,2,0,2,2,1
67058,254,4,3,1,2,3,4
67059,254,3,2,0,2,2,2
67060,254,4,3,0,2,3,3
67061,254,4,,0,3,1,2
67062,254,4,3,0,3,1,2
67063,254,4,3,3,3,3,3
67064,254,3,2,0,2,4,2
67065,254,4,3,0,2,3,3
67066,254,3,2,1,2,2,2
67067,254,4,3,0,1,1,3
67068,254,3,2,1,3,0,1
67069,254,2,4,0,2,1,3
67070,254,2,4,3,3,1,2
67072,52,1,3,3,3,1,1
67073,52,3,2,0,2,3,1
67074,52,4,4,3,3,1,0
67075,52,4,3,0,0,3,1
67076,52,4,3,3,1,1,4
67077,52,3,2,1,1,3,1
67078,52,4,2,0,2,2,2
67079,52,3,3,0,2,3,0
67080,52,2,3,0,1,1,0
67081,52,3,2,0,2,2,0
67082,52,4,3,1,2,3,2
67083,52,3,3,1,3,1,2
67084,52,4,2,2,3,3,3
67085,52,4,3,1,3,2,2
67086,52,3,4,3,2,3,2
67087,52,3,3,0,2,4,2
67088,52,2,4,0,1,3,0
67089,52,4,3,0,1,4,1
67090,52,3,3,0,2,2,1
67091,52,1,4,0,1,1,3
67092,52,4,3,0,2,2,0
67093,52,4,4,3,1,3,3
67094,52,4,3,0,3,1,1
67095,52,4,4,1,1,3,3
67096,52,4,2,2,0,1,3
67097,52,3,3,1,3,3,4
67098,52,1,3,0,2,1,1
67099,52,2,3,0,2,3,3
67100,52,3,2,3,0,1,3
67101,52,2,4,0,0,1,4
67102,52,1,3,1,1,3,2
67103,52,2,3,2,1,1,0
67104,52,3,3,0,2,0,3
67105,52,4,3,0,2,1,0
67106,52,4,3,2,1,3,2
67107,52,4,3,0,2,1,2
67108,52,3,3,0,0,3,1
67109,52,4,2,2,3,1,3
67110,52,3,3,0,0,3,1
67111,52,4,3,3,1,4,3
67112,52,3,2,1,3,1,3
67113,52,1,2,1,1,0,2
67114,52,2,3,0,3,1,3
59738,64,3,3,1,1,3,4
59739,64,2,4,1,1,4,2
59740,64,4,3,3,2,3,3
59741,64,3,4,1,2,1,4
59742,64,2,3,1,1,0,2
59743,64,4,4,0,0,1,3
59744,64,3,3,0,3,3,2
59745,64,1,2,2,2,1,3
59746,64,3,3,3,3,3,4
59747,64,4,2,1,1,2,4
59748,64,3,3,0,3,1,4
59749,64,3,3,0,1,3,0
59750,64,2,1,3,2,0,2
59751,64,3,3,0,2,2,1
59752,64,4,4,0,2,3,4
59753,64,2,4,1,3,2,1
59754,64,1,3,0,2,1,2
59755,64,4,2,3,1,2,3
59756,64,4,3,3,2,3,3
59757,64,3,4,1,0,4,1
59758,64,2,3,1,3,1,2
59759,64,4,3,2,3,3,2
59760,64,1,2,3,2,1,0
59761,64,3,1,0,2,1,0
59762,64,4,3,1,3,3,1
59763,64,3,2,3,1,4,4
59764,64,3,3,0,2,2,0
59765,64,4,4,0,2,3,2
59766,64,3,3,3,1,4,3
59767,64,3,2,2,1,3,4
59768,64,2,3,0,2,4,3
59769,64,1,4,0,1,3,2
59770,64,3,3,1,2,4,4
59771,64,3,2,0,2,1,4
59772,64,4,3,0,2,4,0
59773,64,3,1,0,3,1,4
59774,64,1,2,0,1,3,2
59775,64,3,3,0,3,4,0
59776,64,2,3,1,2,3,4
59778,231,3,4,1,3,4,1
59779,231,2,3,1,1,3,4
59780,231,3,4,0,2,4,4
59781,231,2,3,3,3,3,1
59782,231,3,2,0,1,1,2
59783,231,2,3,0,2,2,3
59784,231,3,2,0,2,1,1
59785,231,4,3,1,2,1,3
59786,231,3,2,1,2,2,4
59787,231,2,3,1,2,1,0
59788,231,2,2,1,2,2,3
59789,231,1,3,3,1,3,2
59790,231,2,2,0,2,1,1
59791,231,4,3,2,0,0,2
59792,231,5,2,2,2,1,None
59793,231,3,3,0,3,3,3
59794,231,2,4,0,1,1,1
59795,231,3,3,0,3,1,3
59796,231,4,2,1,3,0,2
59797,231,3,3,1,2,3,None
59798,231,4,2,0,2,1,1
59799,231,3,3,3,2,3,2
59800,231,1,4,3,2,4,1
59801,231,3,3,0,3,3,3
59802,231,2,2,0,2,4,4
59803,231,2,3,0,0,3,1
59804,231,1,2,2,2,1,3
59805,231,3,3,2,3,3,3
59806,231,3,4,0,2,2,4
59807,231,2,3,1,1,1,2
59808,231,3,2,0,1,2,3
59809,231,3,3,0,1,3,1
59810,231,4,3,0,1,1,0
59811,231,3,2,1,1,1,2
59812,231,2,1,0,2,2,4
59813,231,4,3,3,3,3,3
59814,231,3,3,2,2,3,1
59815,231,4,2,0,2,2,1
59816,231,3,3,0,2,1,1
59817,231,4,4,0,2,3,4
59818,231,3,3,3,3,3,1
59819,231,1,2,0,2,2,3
59820,231,3,3,4,2,1,0
59821,231,4,3,2,2,3,2
59822,231,3,4,1,2,2,1
59823,231,2,3,1,2,3,1
59824,231,3,2,1,3,1,3
59825,231,1,1,1,0,1,0
59826,231,3,2,1,3,0,4
59827,231,2,2,0,2,3,4
59828,231,3,3,0,2,1,3
59830,188,4,2,2,2,3,3
59831,188,3,3,3,2,2,0
59832,188,2,4,0,1,3,3
59833,188,3,3,0,1,3,3
59834,188,2,1,2,3,1,3
59835,188,3,3,0,1,3,2
59836,188,1,3,0,2,3,2
59837,188,3,4,0,3,3,2
59838,188,2,3,0,2,3,2
59839,188,3,2,0,3,4,1
59840,188,3,3,0,2,3,2
59841,188,4,4,1,1,3,2
59842,188,3,3,0,3,4,2
59843,188,4,2,3,2,3,3
59844,188,3,3,2,2,1,2
59845,188,2,4,0,1,3,4
59846,188,3,3,0,1,2,0
59847,188,2,4,2,2,3,3
59848,188,3,3,2,1,4,1
59849,188,4,4,1,2,3,2
59850,188,3,3,3,1,4,1
59851,188,2,2,0,2,3,2
59852,188,2,3,0,2,1,1
59853,188,3,4,4,2,3,4
59854,188,4,3,0,0,1,4
59855,188,3,4,3,2,3,0
59856,188,2,3,0,1,4,3
59857,188,1,4,0,2,1,2
59858,188,3,3,3,0,3,1
59859,188,2,4,1,2,2,2
59860,188,1,3,1,2,1,3
59861,188,3,4,1,2,3,3
59862,188,1,3,0,1,1,1
59863,188,3,4,3,3,3,3
59864,188,2,3,1,1,1,4
59865,188,3,4,1,2,3,1
59866,188,1,3,0,3,2,4
59867,188,3,4,3,2,3,1
59868,188,4,3,0,1,1,4
59869,188,3,4,4,3,3,2
59870,188,2,3,4,4,1,3
59871,188,4,2,2,3,3,1
59872,188,3,3,3,3,4,0
59873,188,2,4,0,3,1,3
59874,188,1,3,0,2,3,None
59875,188,3,4,0,3,1,3
59876,188,2,3,0,2,3,2
59877,188,3,2,0,1,1,2
59878,188,1,3,2,2,3,2
59879,188,3,4,2,2,1,3
59880,188,4,3,3,3,3,1
59881,188,3,3,3,3,1,1
59882,188,2,4,0,2,0,2
59883,188,3,3,2,3,1,0
59884,188,1,4,2,1,3,3
59885,188,3,3,2,2,4,0
59886,188,1,2,0,2,3,0
59887,188,2,3,0,2,4,3
59888,188,1,4,1,3,3,4
59889,188,3,3,0,3,2,2
65736,9,4,3,2,2,3,1
65737,9,4,3,2,1,2,2
65738,9,3,2,1,1,3,1
65739,9,4,3,0,2,4,4
65740,9,3,3,3,0,3,1
65741,9,2,2,1,3,4,2
65742,9,3,3,0,3,3,2
65743,9,4,4,2,3,4,3
65744,9,1,3,1,2,3,2
65745,9,3,3,1,2,1,1
65746,9,2,2,0,2,0,2
65747,9,2,3,1,0,1,2
65748,9,3,4,0,3,3,3
65749,9,2,3,1,1,2,2
65750,9,3,3,1,2,1,2
65751,9,3,4,2,2,2,3
65752,9,4,3,2,1,3,2
65753,9,3,2,0,1,1,1
65754,9,2,3,1,3,3,2
65755,9,3,4,2,3,1,3
65756,9,4,4,3,1,3,4
65757,9,3,3,2,2,4,0
65758,9,2,4,3,2,3,1
65759,9,3,3,2,1,4,0
65760,9,1,2,0,2,1,1
65761,9,3,3,3,2,3,2
65762,9,2,4,1,1,1,2
65763,9,1,2,0,1,2,2
65764,9,3,3,0,0,1,3
65765,9,2,4,0,0,3,1
65766,9,3,3,1,2,4,1
65767,9,2,4,1,2,3,4
65768,9,1,3,0,2,1,2
65769,9,3,2,0,1,1,0
65771,28,2,3,0,3,3,0
65772,28,3,4,0,2,4,None
65773,28,2,3,3,3,3,4
65774,28,3,4,3,2,4,1
65775,28,4,3,1,2,3,2
65776,28,3,4,1,3,4,1
65777,28,4,3,3,2,3,4
65778,28,3,4,1,2,4,3
65779,28,2,3,3,0,2,3
65780,28,3,4,3,2,3,2
65781,28,2,3,4,2,3,1
65782,28,1,3,0,2,2,4
65783,28,1,2,3,3,1,1
65784,28,3,3,0,3,3,3
65785,28,4,4,4,3,4,0
65786,28,3,3,0,1,2,3
65787,28,4,4,0,1,3,2
65788,28,3,3,3,3,1,1
65789,28,4,4,1,1,3,1
65790,28,3,3,0,4,4,4
65791,28,3,2,0,1,3,2
65792,28,4,3,3,3,1,4
65793,28,3,2,2,1,3,1
65794,28,3,3,1,0,4,4
65795,28,4,4,4,3,3,2
65796,28,3,3,3,3,4,3
65797,28,5,4,0,3,3,0
65798,28,3,3,3,1,1,2
65799,28,2,2,3,3,3,1
65800,28,3,3,0,1,4,2
65801,28,1,3,3,2,3,3
65802,28,3,3,1,0,4,2
65803,28,4,4,0,2,3,1
65804,28,3,3,3,2,4,1
65805,28,2,4,2,3,3,4
