,id,conversation_id,text,conv1,conv2,LCS,conv1_len,conv2_len,cos,human_int_mean,new_13bchat,new_7bchat,7b_int,13b_int,7bnonchat_int,13bnonchat_int,gpt4_int,mis_nonchat_int,mix_int
2032,64581,180,"student: ok i've checked it was founded in 1090 sorry 1909.0  teacher: ok, but you haven't got your order from them! what do you think might have happened? (can't / must / might / could / may past participle) oh i see, over 100 years!    teacher: ok, but you haven't received your order from them! what do you think might have happened? (can't / must / might / could / may past participle) oh i see, over 100 years!",ok i've checked it was founded in 1090 sorry 1909.0,"ok, but you haven't got your order from them! what do you think might have happened? (can't / must / might / could / may past participle) oh i see, over 100 years!",0,10,33,1,2.333333333,3,3,2,2,0,3,3,0,3
2033,39383,254,"student: ok i've got it  teacher: lovely! could you re-read the paragraphs about advertising, please?",ok i've got it,"lovely! could you re-read the paragraphs about advertising, please?",0,4,9,0.276165599,1,2,3,4,,0,1,3,1,2
2034,36326,212,student: ok if you can have the thing. the thing is ______ for you )  teacher: affordable?,ok if you can have the thing. the thing is ______ for you ),affordable?,0,14,1,0.065213122,1,2,3,2,4,3,2,3,0,3
2035,46045,70,student: ok in my opinion  teacher: ok let me use one of your phrases and ask you to finish it ok? 'another reason why we should spend money on space exploration is that...' a quick idea if possible!,ok in my opinion,ok let me use one of your phrases and ask you to finish it ok? 'another reason why we should spend money on space exploration is that...' a quick idea if possible!,1,4,32,1,1.333333333,2,3,4,3,0,1,3,2,3
2036,36308,212,"student: ok it now turned into sl slush sorry  teacher: haha, i like the first spelling)))",ok it now turned into sl slush sorry,"haha, i like the first spelling)))",0,8,6,0.098051089,2,2,3,4,2,3,1,3,3,3
2037,36022,152,student: ok it's funny  teacher: but they still are as much effective as the lessons at school,ok it's funny,but they still are as much effective as the lessons at school,0,3,12,0.347691488,2,3,3,2,4,1,0,3,3,2
2038,36512,199,student: ok let me see kensington gardens!  teacher: yes!,ok let me see kensington gardens!,yes!,0,6,1,0.547708692,1.666666667,2,3,4,3,0,2,2,0,1
2039,47173,205,"student: ok one more thing about gender stereotipes but i'm happy that i don't have to do it for <student's child> )  teacher: yes, i bet!",ok one more thing about gender stereotipes but i'm happy that i don't have to do it for <'s child> ),"yes, i bet!",1,21,3,0.547708692,1.333333333,3,4,2,4,2,0,2,3,2
2040,38783,168,student: ok opened it  teacher: part 1 is a summary task. i would start with part 2 just this one time because there's a method to the summary task that we won't have time to discuss today,ok opened it,part 1 is a summary task. i would start with part 2 just this one time because there's a method to the summary task that we won't have time to discuss today,0,3,32,0.185385379,2.333333333,2,3,1,4,2,2,3,4,2
2041,22442,231,student: ok passengers were instructed to make way down the bus  teacher: nearly! were instructed to make their way...:.,ok passengers were instructed to make way down the bus,nearly! were instructed to make their way....,4,10,7,0.075038325,0.666666667,2,3,2,3,3,2,3,2,2
2042,36325,212,"student: ok people, who work in the company )  teacher: staff! cool! another one?","ok people, who work in the company )",staff! cool! another one?,0,8,4,0.11595405,0.666666667,2,3,1,3,0,1,3,3,2
2043,36601,195,student: ok so i washed her webinar about children's development i'm not sure if i have right translation ) *watched  teacher: it's the right translation!,ok so i washed her webinar about children's development i'm not sure if i have right translation ) *watched,it's the right translation!,1,19,4,0.152704501,2.333333333,2,4,2,4,2,2,3,1,3
2044,36454,199,"student: ok so..  teacher: underground, right?",ok so..,"underground, right?",0,2,2,0.015574323,1,3,4,,3,3,1,2,2,1
2045,38920,159,student: ok sometimes when it's a statement in english it's used something like do + verb  teacher: could you give me an example?,ok sometimes when it's a statement in english it's used something like do + verb,could you give me an example?,0,15,6,0.296652022,2,2,3,3,3,4,0,2,3,3
2046,39543,163,"student: ok sorry for interrupting you  teacher: but talented authors it's ok, it's fun to talk!",ok sorry for interrupting you,"but talented authors it's ok, it's fun to talk!",0,5,9,0.347691488,2.666666667,3,3,3,4,0,2,4,1,3
2047,65423,74,student: ok thank you  teacher: is it live on zoom or something?    teacher: is it being conducted through a live video conferencing platform such as zoom?,ok thank you,is it live on zoom or something?,0,3,7,0.24167636,1.333333333,2,3,3,3,2,2,3,3,3
2048,63061,20,"student: ok thank you so muck, <teacher>  teacher: thanks a lot <student> - some good work today i think i'll speak to you tomorrow ok thanks bye    teacher: thanks for your efforts today, <student>. i believe we made some progress. i will speak to you again tomorrow. goodbye.","ok thank you so muck, <>",thanks a lot <> - some good work today i think i'll speak to you tomorrow ok thanks bye,1,6,19,0.210514103,1.666666667,2,3,1,1,0,3,3,2,3
2049,53310,7,student: ok thanks  teacher: what else would you say?    teacher: is there anything else you would like to add?,ok thanks,what else would you say?,0,2,5,0.441470397,2.666666667,2,3,4,2,1,0,2,2,1
2050,63125,126,"student: ok thanks a lot good luck for you son  teacher: would you be interested in classes twice a week? thank you :)    teacher: i'm sorry, but i won't be able to offer you a class next week as i will be taking time off for my son's school holiday. however, we can resume classes in november. if you're interested, i can offer you two classes a week during that time. thank you.",ok thanks a lot good luck for you son,would you be interested in classes twice a week? thank you ),1,9,12,0.322209459,2.666666667,2,3,4,4,2,2,3,1,2
2051,36637,195,"student: ok!  teacher: a quaint old cottage but quaint is not always positive if you say, 'what a quaint idea!', you don't approve of the idea",ok!,"a quaint old cottage but quaint is not always positive if you say, 'what a quaint idea!', you don't approve of the idea",0,1,23,0.158803355,2,3,3,4,3,0,2,3,1,3
2052,64533,117,student: ok!  teacher: a quarantine    teacher: a quarantine.,ok!,a quarantine,0,1,2,0.158803355,1.333333333,3,3,1,1,0,3,2,3,2
2053,36046,152,"student: ok!  teacher: also, in an adjective of this kind, all words are singular the lesson is 30 minutes. but! it's a 30-minute lesson we lose the 's' and add a '-' same with distances. a 5-mile walk",ok!,"also, in an adjective of this kind, all words are singular the lesson is 30 minutes. but! it's a 30-minute lesson we lose the 's' and add a '-' same with distances. a 5-mile walk",0,1,35,0.119223085,3,3,3,3,4,1,1,3,1,2
2054,39568,163,student: ok!  teacher: fish and chips))),ok!,fish and chips))),0,1,3,0.087305362,2.333333333,3,3,1,3,0,1,1,4,3
2055,38877,159,student: ok!  teacher: i wonder whether you might be having a cup of macha latte as you're chatting with me here continuous infinitive)),ok!,i wonder whether you might be having a cup of macha latte as you're chatting with me here continuous infinitive)),0,1,20,0.586866112,2,2,3,4,3,2,0,3,2,3
2056,38923,159,student: ok!  teacher: i'm so sorry!! it was a parcel for my neighbour i shouldn't have opened the door! this is the grammar i was planning to do with you next time: i shouldn't v3 for things that we regret)),ok!,i'm so sorry!! it was a parcel for my neighbour i shouldn't have opened the door! this is the grammar i was planning to do with you next time i shouldn't v3 for things that we regret)),0,1,37,0.41022002,2.666666667,2,3,3,3,2,2,3,2,4
2057,64529,117,"student: ok!  teacher: in an official / business email, when you don't really know the person, it's best not to use short forms (don't) short forms = contractions    teacher: in an official / business email, it is advisable not to use contractions when you are not familiar with the recipient.",ok!,"in an official / business email, when you don't really know the person, it's best not to use short forms (don't) short forms = contractions",0,1,25,0.125956994,2,2,3,1,1,4,0,2,2,3
2058,38900,159,"student: ok!  teacher: it's summer. you should put some suncream on etc. etc.))) let's practise this! i'm going to complain to you, and you give me some advice because when people complain, they just love hearing advice))",ok!,"it's summer. you should put some suncream on etc. etc.))) let's practise this! i'm going to complain to you, and you give me some advice because when people complain, they just love hearing advice))",0,1,34,0.161719719,2.333333333,3,3,0,2,0,3,3,4,2
2059,64608,180,"student: ok!  teacher: its quite a long time from the date ive ordered it you're then giving a date when you ordered it, we know when it happened which means... the date i ......    teacher: it's been a considerable amount of time since i placed the order. you're then providing a date when you ordered it, which is already known. therefore, the correct expression is ""the date i......""",ok!,"its quite a long time from the date ive ordered it you're then giving a date when you ordered it, we know when it happened which means... the date i ......",0,1,31,0.015961653,1.666666667,2,3,4,4,1,3,2,2,3
2060,64602,180,"student: ok!  teacher: just to draw their attention to the problem a bit    teacher: ok, the first sentence is grammatically correct. however, i suggest adding more contrast between the two parts. i have ordered two items from your website, but i have only received one.",ok!,just to draw their attention to the problem a bit,0,1,10,0.501885149,1.333333333,2,3,1,1,3,1,3,1,3
